fine_label_id,coarse_label_id,coarse_label_name
31225,12,medium_mammals
31226,3,food_containers
31227,0,aquatic_mammals
31228,6,household_furniture
31229,11,large_omnivores_and_herbivores
31230,18,vehicles_1
31231,7,insects
31232,17,trees
31233,0,aquatic_mammals
31234,11,large_omnivores_and_herbivores
31235,8,large_carnivores
31236,19,vehicles_2
31237,17,trees
31238,10,large_natural_outdoor_scenes
31239,10,large_natural_outdoor_scenes
31240,8,large_carnivores
31241,14,people
31242,3,food_containers
31243,18,vehicles_1
31244,16,small_mammals
31245,4,fruit_and_vegetables
31246,12,medium_mammals
31247,15,reptiles
31248,12,medium_mammals
31249,2,flowers
31250,4,fruit_and_vegetables
31251,6,household_furniture
31252,4,fruit_and_vegetables
31253,12,medium_mammals
31254,16,small_mammals
31255,6,household_furniture
31256,7,insects
31257,7,insects
31258,13,non-insect_invertebrates
31259,11,large_omnivores_and_herbivores
31260,18,vehicles_1
31261,12,medium_mammals
31262,8,large_carnivores
31263,8,large_carnivores
31264,7,insects
31265,7,insects
31266,16,small_mammals
31267,2,flowers
31268,14,people
31269,4,fruit_and_vegetables
31270,0,aquatic_mammals
31271,6,household_furniture
31272,8,large_carnivores
31273,19,vehicles_2
31274,7,insects
31275,4,fruit_and_vegetables
31276,11,large_omnivores_and_herbivores
31277,5,household_electrical_devices
31278,8,large_carnivores
31279,13,non-insect_invertebrates
31280,6,household_furniture
31281,8,large_carnivores
31282,3,food_containers
31283,3,food_containers
31284,10,large_natural_outdoor_scenes
31285,15,reptiles
31286,19,vehicles_2
31287,12,medium_mammals
31288,0,aquatic_mammals
31289,7,insects
31290,16,small_mammals
31291,4,fruit_and_vegetables
31292,5,household_electrical_devices
31293,10,large_natural_outdoor_scenes
31294,9,large_man-made_outdoor_things
31295,12,medium_mammals
31296,2,flowers
31297,16,small_mammals
31298,15,reptiles
31299,10,large_natural_outdoor_scenes
31300,14,people
31301,4,fruit_and_vegetables
31302,3,food_containers
31303,8,large_carnivores
31304,8,large_carnivores
31305,9,large_man-made_outdoor_things
31306,18,vehicles_1
31307,7,insects
31308,4,fruit_and_vegetables
31309,14,people
31310,6,household_furniture
31311,0,aquatic_mammals
31312,14,people
31313,6,household_furniture
31314,19,vehicles_2
31315,17,trees
31316,19,vehicles_2
31317,1,fish
31318,12,medium_mammals
31319,18,vehicles_1
31320,1,fish
31321,0,aquatic_mammals
31322,12,medium_mammals
31323,12,medium_mammals
31324,5,household_electrical_devices
31325,5,household_electrical_devices
31326,6,household_furniture
31327,7,insects
31328,1,fish
31329,10,large_natural_outdoor_scenes
31330,6,household_furniture
31331,10,large_natural_outdoor_scenes
31332,11,large_omnivores_and_herbivores
31333,8,large_carnivores
31334,13,non-insect_invertebrates
31335,5,household_electrical_devices
31336,18,vehicles_1
31337,9,large_man-made_outdoor_things
31338,2,flowers
31339,2,flowers
31340,7,insects
31341,9,large_man-made_outdoor_things
31342,7,insects
31343,18,vehicles_1
31344,18,vehicles_1
31345,2,flowers
31346,15,reptiles
31347,18,vehicles_1
31348,14,people
31349,3,food_containers
31350,10,large_natural_outdoor_scenes
31351,7,insects
31352,8,large_carnivores
31353,8,large_carnivores
31354,19,vehicles_2
31355,10,large_natural_outdoor_scenes
31356,7,insects
31357,5,household_electrical_devices
31358,10,large_natural_outdoor_scenes
31359,7,insects
31360,1,fish
31361,16,small_mammals
31362,13,non-insect_invertebrates
31363,18,vehicles_1
31364,19,vehicles_2
31365,1,fish
31366,4,fruit_and_vegetables
31367,12,medium_mammals
31368,2,flowers
31369,6,household_furniture
31370,18,vehicles_1
31371,10,large_natural_outdoor_scenes
31372,7,insects
31373,17,trees
31374,14,people
31375,0,aquatic_mammals
31376,8,large_carnivores
31377,11,large_omnivores_and_herbivores
31378,18,vehicles_1
31379,8,large_carnivores
31380,11,large_omnivores_and_herbivores
31381,18,vehicles_1
31382,19,vehicles_2
31383,14,people
31384,11,large_omnivores_and_herbivores
31385,5,household_electrical_devices
31386,16,small_mammals
31387,11,large_omnivores_and_herbivores
31388,17,trees
31389,10,large_natural_outdoor_scenes
31390,19,vehicles_2
31391,19,vehicles_2
31392,12,medium_mammals
31393,19,vehicles_2
31394,17,trees
31395,9,large_man-made_outdoor_things
31396,9,large_man-made_outdoor_things
31397,15,reptiles
31398,4,fruit_and_vegetables
31399,7,insects
31400,8,large_carnivores
31401,10,large_natural_outdoor_scenes
31402,15,reptiles
31403,5,household_electrical_devices
31404,15,reptiles
31405,2,flowers
31406,3,food_containers
31407,1,fish
31408,8,large_carnivores
31409,14,people
31410,3,food_containers
31411,1,fish
31412,1,fish
31413,10,large_natural_outdoor_scenes
31414,4,fruit_and_vegetables
31415,11,large_omnivores_and_herbivores
31416,8,large_carnivores
31417,19,vehicles_2
31418,11,large_omnivores_and_herbivores
31419,19,vehicles_2
31420,15,reptiles
31421,15,reptiles
31422,4,fruit_and_vegetables
31423,9,large_man-made_outdoor_things
31424,0,aquatic_mammals
31425,17,trees
31426,10,large_natural_outdoor_scenes
31427,17,trees
31428,13,non-insect_invertebrates
31429,6,household_furniture
31430,18,vehicles_1
31431,8,large_carnivores
31432,6,household_furniture
31433,1,fish
31434,9,large_man-made_outdoor_things
31435,15,reptiles
31436,18,vehicles_1
31437,19,vehicles_2
31438,14,people
31439,10,large_natural_outdoor_scenes
31440,5,household_electrical_devices
31441,15,reptiles
31442,19,vehicles_2
31443,2,flowers
31444,13,non-insect_invertebrates
31445,10,large_natural_outdoor_scenes
31446,19,vehicles_2
31447,6,household_furniture
31448,16,small_mammals
31449,8,large_carnivores
31450,9,large_man-made_outdoor_things
31451,3,food_containers
31452,9,large_man-made_outdoor_things
31453,8,large_carnivores
31454,2,flowers
31455,9,large_man-made_outdoor_things
31456,2,flowers
31457,14,people
31458,4,fruit_and_vegetables
31459,15,reptiles
31460,3,food_containers
31461,7,insects
31462,10,large_natural_outdoor_scenes
31463,3,food_containers
31464,17,trees
31465,17,trees
31466,19,vehicles_2
31467,1,fish
31468,2,flowers
31469,17,trees
31470,18,vehicles_1
31471,3,food_containers
31472,13,non-insect_invertebrates
31473,15,reptiles
31474,3,food_containers
31475,19,vehicles_2
31476,18,vehicles_1
31477,5,household_electrical_devices
31478,6,household_furniture
31479,4,fruit_and_vegetables
31480,6,household_furniture
31481,19,vehicles_2
31482,17,trees
31483,3,food_containers
31484,14,people
31485,4,fruit_and_vegetables
31486,12,medium_mammals
31487,16,small_mammals
31488,13,non-insect_invertebrates
31489,13,non-insect_invertebrates
31490,9,large_man-made_outdoor_things
31491,18,vehicles_1
31492,4,fruit_and_vegetables
31493,3,food_containers
31494,15,reptiles
31495,14,people
31496,16,small_mammals
31497,2,flowers
31498,4,fruit_and_vegetables
31499,16,small_mammals
31500,12,medium_mammals
31501,17,trees
31502,5,household_electrical_devices
31503,11,large_omnivores_and_herbivores
31504,3,food_containers
31505,14,people
31506,1,fish
31507,2,flowers
31508,13,non-insect_invertebrates
31509,17,trees
31510,8,large_carnivores
31511,12,medium_mammals
31512,7,insects
31513,1,fish
31514,14,people
31515,14,people
31516,17,trees
31517,4,fruit_and_vegetables
31518,18,vehicles_1
31519,3,food_containers
31520,3,food_containers
31521,12,medium_mammals
31522,9,large_man-made_outdoor_things
31523,15,reptiles
31524,14,people
31525,3,food_containers
31526,8,large_carnivores
31527,12,medium_mammals
31528,18,vehicles_1
31529,8,large_carnivores
31530,7,insects
31531,3,food_containers
31532,11,large_omnivores_and_herbivores
31533,16,small_mammals
31534,7,insects
31535,1,fish
31536,12,medium_mammals
31537,9,large_man-made_outdoor_things
31538,5,household_electrical_devices
31539,7,insects
31540,9,large_man-made_outdoor_things
31541,14,people
31542,14,people
31543,18,vehicles_1
31544,1,fish
31545,16,small_mammals
31546,7,insects
31547,19,vehicles_2
31548,3,food_containers
31549,7,insects
31550,13,non-insect_invertebrates
31551,12,medium_mammals
31552,0,aquatic_mammals
31553,17,trees
31554,0,aquatic_mammals
31555,2,flowers
31556,19,vehicles_2
31557,18,vehicles_1
31558,13,non-insect_invertebrates
31559,17,trees
31560,12,medium_mammals
31561,18,vehicles_1
31562,6,household_furniture
31563,19,vehicles_2
31564,8,large_carnivores
31565,3,food_containers
31566,15,reptiles
31567,19,vehicles_2
31568,16,small_mammals
31569,14,people
31570,12,medium_mammals
31571,5,household_electrical_devices
31572,5,household_electrical_devices
31573,3,food_containers
31574,17,trees
31575,14,people
31576,9,large_man-made_outdoor_things
31577,15,reptiles
31578,10,large_natural_outdoor_scenes
31579,9,large_man-made_outdoor_things
31580,1,fish
31581,3,food_containers
31582,8,large_carnivores
31583,0,aquatic_mammals
31584,7,insects
31585,0,aquatic_mammals
31586,17,trees
31587,12,medium_mammals
31588,6,household_furniture
31589,17,trees
31590,0,aquatic_mammals
31591,4,fruit_and_vegetables
31592,5,household_electrical_devices
31593,5,household_electrical_devices
31594,15,reptiles
31595,18,vehicles_1
31596,5,household_electrical_devices
31597,5,household_electrical_devices
31598,16,small_mammals
31599,16,small_mammals
31600,4,fruit_and_vegetables
31601,18,vehicles_1
31602,2,flowers
31603,2,flowers
31604,5,household_electrical_devices
31605,4,fruit_and_vegetables
31606,19,vehicles_2
31607,17,trees
31608,8,large_carnivores
31609,17,trees
31610,0,aquatic_mammals
31611,19,vehicles_2
31612,5,household_electrical_devices
31613,17,trees
31614,4,fruit_and_vegetables
31615,17,trees
31616,2,flowers
31617,1,fish
31618,12,medium_mammals
31619,7,insects
31620,3,food_containers
31621,6,household_furniture
31622,0,aquatic_mammals
31623,4,fruit_and_vegetables
31624,5,household_electrical_devices
31625,11,large_omnivores_and_herbivores
31626,9,large_man-made_outdoor_things
31627,6,household_furniture
31628,9,large_man-made_outdoor_things
31629,13,non-insect_invertebrates
31630,2,flowers
31631,0,aquatic_mammals
31632,16,small_mammals
31633,15,reptiles
31634,13,non-insect_invertebrates
31635,2,flowers
31636,14,people
31637,16,small_mammals
31638,14,people
31639,19,vehicles_2
31640,14,people
31641,2,flowers
31642,1,fish
31643,13,non-insect_invertebrates
31644,17,trees
31645,14,people
31646,11,large_omnivores_and_herbivores
31647,14,people
31648,11,large_omnivores_and_herbivores
31649,13,non-insect_invertebrates
31650,7,insects
31651,11,large_omnivores_and_herbivores
31652,9,large_man-made_outdoor_things
31653,1,fish
31654,18,vehicles_1
31655,19,vehicles_2
31656,12,medium_mammals
31657,16,small_mammals
31658,7,insects
31659,2,flowers
31660,8,large_carnivores
31661,11,large_omnivores_and_herbivores
31662,7,insects
31663,8,large_carnivores
31664,0,aquatic_mammals
31665,14,people
31666,8,large_carnivores
31667,8,large_carnivores
31668,1,fish
31669,6,household_furniture
31670,14,people
31671,17,trees
31672,16,small_mammals
31673,10,large_natural_outdoor_scenes
31674,17,trees
31675,2,flowers
31676,8,large_carnivores
31677,11,large_omnivores_and_herbivores
31678,17,trees
31679,10,large_natural_outdoor_scenes
31680,15,reptiles
31681,3,food_containers
31682,8,large_carnivores
31683,5,household_electrical_devices
31684,7,insects
31685,17,trees
31686,15,reptiles
31687,10,large_natural_outdoor_scenes
31688,0,aquatic_mammals
31689,7,insects
31690,11,large_omnivores_and_herbivores
31691,14,people
31692,18,vehicles_1
31693,16,small_mammals
31694,10,large_natural_outdoor_scenes
31695,1,fish
31696,2,flowers
31697,4,fruit_and_vegetables
31698,17,trees
31699,3,food_containers
31700,12,medium_mammals
31701,10,large_natural_outdoor_scenes
31702,17,trees
31703,3,food_containers
31704,12,medium_mammals
31705,12,medium_mammals
31706,18,vehicles_1
31707,19,vehicles_2
31708,12,medium_mammals
31709,5,household_electrical_devices
31710,8,large_carnivores
31711,15,reptiles
31712,11,large_omnivores_and_herbivores
31713,8,large_carnivores
31714,8,large_carnivores
31715,0,aquatic_mammals
31716,1,fish
31717,7,insects
31718,16,small_mammals
31719,15,reptiles
31720,4,fruit_and_vegetables
31721,10,large_natural_outdoor_scenes
31722,7,insects
31723,2,flowers
31724,13,non-insect_invertebrates
31725,2,flowers
31726,12,medium_mammals
31727,19,vehicles_2
31728,4,fruit_and_vegetables
31729,2,flowers
31730,18,vehicles_1
31731,1,fish
31732,1,fish
31733,19,vehicles_2
31734,0,aquatic_mammals
31735,6,household_furniture
31736,7,insects
31737,5,household_electrical_devices
31738,17,trees
31739,13,non-insect_invertebrates
31740,16,small_mammals
31741,8,large_carnivores
31742,5,household_electrical_devices
31743,8,large_carnivores
31744,6,household_furniture
31745,5,household_electrical_devices
31746,1,fish
31747,10,large_natural_outdoor_scenes
31748,2,flowers
31749,9,large_man-made_outdoor_things
31750,12,medium_mammals
31751,14,people
31752,2,flowers
31753,7,insects
31754,14,people
31755,12,medium_mammals
31756,16,small_mammals
31757,0,aquatic_mammals
31758,19,vehicles_2
31759,2,flowers
31760,7,insects
31761,8,large_carnivores
31762,11,large_omnivores_and_herbivores
31763,8,large_carnivores
31764,7,insects
31765,9,large_man-made_outdoor_things
31766,8,large_carnivores
31767,5,household_electrical_devices
31768,2,flowers
31769,7,insects
31770,6,household_furniture
31771,3,food_containers
31772,17,trees
31773,1,fish
31774,3,food_containers
31775,2,flowers
31776,1,fish
31777,3,food_containers
31778,10,large_natural_outdoor_scenes
31779,18,vehicles_1
31780,6,household_furniture
31781,2,flowers
31782,19,vehicles_2
31783,12,medium_mammals
31784,16,small_mammals
31785,6,household_furniture
31786,5,household_electrical_devices
31787,2,flowers
31788,13,non-insect_invertebrates
31789,7,insects
31790,11,large_omnivores_and_herbivores
31791,13,non-insect_invertebrates
31792,13,non-insect_invertebrates
31793,8,large_carnivores
31794,12,medium_mammals
31795,0,aquatic_mammals
31796,17,trees
31797,12,medium_mammals
31798,11,large_omnivores_and_herbivores
31799,1,fish
31800,7,insects
31801,0,aquatic_mammals
31802,7,insects
31803,3,food_containers
31804,16,small_mammals
31805,15,reptiles
31806,19,vehicles_2
31807,13,non-insect_invertebrates
31808,16,small_mammals
31809,19,vehicles_2
31810,4,fruit_and_vegetables
31811,7,insects
31812,15,reptiles
31813,13,non-insect_invertebrates
31814,19,vehicles_2
31815,2,flowers
31816,3,food_containers
31817,7,insects
31818,11,large_omnivores_and_herbivores
31819,14,people
31820,4,fruit_and_vegetables
31821,11,large_omnivores_and_herbivores
31822,0,aquatic_mammals
31823,6,household_furniture
31824,12,medium_mammals
31825,6,household_furniture
31826,1,fish
31827,16,small_mammals
31828,16,small_mammals
31829,7,insects
31830,10,large_natural_outdoor_scenes
31831,1,fish
31832,12,medium_mammals
31833,12,medium_mammals
31834,12,medium_mammals
31835,4,fruit_and_vegetables
31836,12,medium_mammals
31837,7,insects
31838,19,vehicles_2
31839,6,household_furniture
31840,7,insects
31841,4,fruit_and_vegetables
31842,14,people
31843,5,household_electrical_devices
31844,17,trees
31845,11,large_omnivores_and_herbivores
31846,4,fruit_and_vegetables
31847,19,vehicles_2
31848,2,flowers
31849,2,flowers
31850,13,non-insect_invertebrates
31851,19,vehicles_2
31852,1,fish
31853,5,household_electrical_devices
31854,11,large_omnivores_and_herbivores
31855,16,small_mammals
31856,10,large_natural_outdoor_scenes
31857,5,household_electrical_devices
31858,15,reptiles
31859,7,insects
31860,8,large_carnivores
31861,11,large_omnivores_and_herbivores
31862,2,flowers
31863,6,household_furniture
31864,12,medium_mammals
31865,15,reptiles
31866,11,large_omnivores_and_herbivores
31867,16,small_mammals
31868,17,trees
31869,9,large_man-made_outdoor_things
31870,13,non-insect_invertebrates
31871,17,trees
31872,8,large_carnivores
31873,14,people
31874,18,vehicles_1
31875,19,vehicles_2
31876,12,medium_mammals
31877,7,insects
31878,10,large_natural_outdoor_scenes
31879,1,fish
31880,4,fruit_and_vegetables
31881,4,fruit_and_vegetables
31882,18,vehicles_1
31883,16,small_mammals
31884,16,small_mammals
31885,11,large_omnivores_and_herbivores
31886,10,large_natural_outdoor_scenes
31887,6,household_furniture
31888,7,insects
31889,18,vehicles_1
31890,12,medium_mammals
31891,17,trees
31892,17,trees
31893,7,insects
31894,16,small_mammals
31895,1,fish
31896,5,household_electrical_devices
31897,6,household_furniture
31898,2,flowers
31899,8,large_carnivores
31900,18,vehicles_1
31901,9,large_man-made_outdoor_things
31902,11,large_omnivores_and_herbivores
31903,4,fruit_and_vegetables
31904,7,insects
31905,6,household_furniture
31906,11,large_omnivores_and_herbivores
31907,13,non-insect_invertebrates
31908,12,medium_mammals
31909,4,fruit_and_vegetables
31910,6,household_furniture
31911,19,vehicles_2
31912,5,household_electrical_devices
31913,1,fish
31914,7,insects
31915,9,large_man-made_outdoor_things
31916,10,large_natural_outdoor_scenes
31917,12,medium_mammals
31918,1,fish
31919,9,large_man-made_outdoor_things
31920,10,large_natural_outdoor_scenes
31921,19,vehicles_2
31922,11,large_omnivores_and_herbivores
31923,10,large_natural_outdoor_scenes
31924,0,aquatic_mammals
31925,5,household_electrical_devices
31926,18,vehicles_1
31927,12,medium_mammals
31928,16,small_mammals
31929,16,small_mammals
31930,8,large_carnivores
31931,5,household_electrical_devices
31932,1,fish
31933,9,large_man-made_outdoor_things
31934,16,small_mammals
31935,3,food_containers
31936,2,flowers
31937,7,insects
31938,13,non-insect_invertebrates
31939,14,people
31940,9,large_man-made_outdoor_things
31941,18,vehicles_1
31942,7,insects
31943,6,household_furniture
31944,0,aquatic_mammals
31945,2,flowers
31946,4,fruit_and_vegetables
31947,1,fish
31948,4,fruit_and_vegetables
31949,13,non-insect_invertebrates
31950,13,non-insect_invertebrates
31951,11,large_omnivores_and_herbivores
31952,1,fish
31953,9,large_man-made_outdoor_things
31954,18,vehicles_1
31955,15,reptiles
31956,18,vehicles_1
31957,17,trees
31958,13,non-insect_invertebrates
31959,7,insects
31960,7,insects
31961,7,insects
31962,7,insects
31963,15,reptiles
31964,5,household_electrical_devices
31965,6,household_furniture
31966,4,fruit_and_vegetables
31967,6,household_furniture
31968,6,household_furniture
31969,11,large_omnivores_and_herbivores
31970,5,household_electrical_devices
31971,6,household_furniture
31972,15,reptiles
31973,3,food_containers
31974,17,trees
31975,10,large_natural_outdoor_scenes
31976,5,household_electrical_devices
31977,18,vehicles_1
31978,7,insects
31979,6,household_furniture
31980,12,medium_mammals
31981,3,food_containers
31982,4,fruit_and_vegetables
31983,6,household_furniture
31984,0,aquatic_mammals
31985,13,non-insect_invertebrates
31986,12,medium_mammals
31987,6,household_furniture
31988,19,vehicles_2
31989,19,vehicles_2
31990,13,non-insect_invertebrates
31991,15,reptiles
31992,10,large_natural_outdoor_scenes
31993,8,large_carnivores
31994,15,reptiles
31995,17,trees
31996,2,flowers
31997,2,flowers
31998,14,people
31999,1,fish
32000,8,large_carnivores
32001,0,aquatic_mammals
32002,11,large_omnivores_and_herbivores
32003,14,people
32004,13,non-insect_invertebrates
32005,1,fish
32006,7,insects
32007,1,fish
32008,18,vehicles_1
32009,17,trees
32010,13,non-insect_invertebrates
32011,6,household_furniture
32012,15,reptiles
32013,16,small_mammals
32014,11,large_omnivores_and_herbivores
32015,11,large_omnivores_and_herbivores
32016,2,flowers
32017,14,people
32018,18,vehicles_1
32019,12,medium_mammals
32020,1,fish
32021,11,large_omnivores_and_herbivores
32022,17,trees
32023,18,vehicles_1
32024,3,food_containers
32025,11,large_omnivores_and_herbivores
32026,12,medium_mammals
32027,14,people
32028,2,flowers
32029,12,medium_mammals
32030,9,large_man-made_outdoor_things
32031,1,fish
32032,7,insects
32033,18,vehicles_1
32034,12,medium_mammals
32035,3,food_containers
32036,15,reptiles
32037,5,household_electrical_devices
32038,13,non-insect_invertebrates
32039,5,household_electrical_devices
32040,10,large_natural_outdoor_scenes
32041,1,fish
32042,9,large_man-made_outdoor_things
32043,4,fruit_and_vegetables
32044,2,flowers
32045,16,small_mammals
32046,4,fruit_and_vegetables
32047,5,household_electrical_devices
32048,4,fruit_and_vegetables
32049,4,fruit_and_vegetables
32050,16,small_mammals
32051,19,vehicles_2
32052,11,large_omnivores_and_herbivores
32053,11,large_omnivores_and_herbivores
32054,9,large_man-made_outdoor_things
32055,10,large_natural_outdoor_scenes
32056,14,people
32057,13,non-insect_invertebrates
32058,13,non-insect_invertebrates
32059,12,medium_mammals
32060,9,large_man-made_outdoor_things
32061,16,small_mammals
32062,4,fruit_and_vegetables
32063,16,small_mammals
32064,0,aquatic_mammals
32065,1,fish
32066,0,aquatic_mammals
32067,10,large_natural_outdoor_scenes
32068,11,large_omnivores_and_herbivores
32069,6,household_furniture
32070,4,fruit_and_vegetables
32071,15,reptiles
32072,15,reptiles
32073,0,aquatic_mammals
32074,10,large_natural_outdoor_scenes
32075,12,medium_mammals
32076,4,fruit_and_vegetables
32077,17,trees
32078,18,vehicles_1
32079,15,reptiles
32080,8,large_carnivores
32081,8,large_carnivores
32082,1,fish
32083,19,vehicles_2
32084,5,household_electrical_devices
32085,10,large_natural_outdoor_scenes
32086,16,small_mammals
32087,14,people
32088,3,food_containers
32089,5,household_electrical_devices
32090,1,fish
32091,13,non-insect_invertebrates
32092,7,insects
32093,6,household_furniture
32094,12,medium_mammals
32095,10,large_natural_outdoor_scenes
32096,12,medium_mammals
32097,10,large_natural_outdoor_scenes
32098,15,reptiles
32099,8,large_carnivores
32100,18,vehicles_1
32101,7,insects
32102,11,large_omnivores_and_herbivores
32103,19,vehicles_2
32104,8,large_carnivores
32105,8,large_carnivores
32106,2,flowers
32107,8,large_carnivores
32108,19,vehicles_2
32109,19,vehicles_2
32110,7,insects
32111,17,trees
32112,17,trees
32113,2,flowers
32114,12,medium_mammals
32115,2,flowers
32116,6,household_furniture
32117,0,aquatic_mammals
32118,16,small_mammals
32119,9,large_man-made_outdoor_things
32120,17,trees
32121,5,household_electrical_devices
32122,7,insects
32123,16,small_mammals
32124,4,fruit_and_vegetables
32125,17,trees
32126,16,small_mammals
32127,13,non-insect_invertebrates
32128,4,fruit_and_vegetables
32129,5,household_electrical_devices
32130,2,flowers
32131,9,large_man-made_outdoor_things
32132,9,large_man-made_outdoor_things
32133,4,fruit_and_vegetables
32134,10,large_natural_outdoor_scenes
32135,10,large_natural_outdoor_scenes
32136,17,trees
32137,14,people
32138,11,large_omnivores_and_herbivores
32139,4,fruit_and_vegetables
32140,19,vehicles_2
32141,19,vehicles_2
32142,17,trees
32143,18,vehicles_1
32144,11,large_omnivores_and_herbivores
32145,3,food_containers
32146,1,fish
32147,17,trees
32148,7,insects
32149,2,flowers
32150,4,fruit_and_vegetables
32151,12,medium_mammals
32152,16,small_mammals
32153,19,vehicles_2
32154,1,fish
32155,19,vehicles_2
32156,10,large_natural_outdoor_scenes
32157,2,flowers
32158,8,large_carnivores
32159,4,fruit_and_vegetables
32160,13,non-insect_invertebrates
32161,7,insects
32162,3,food_containers
32163,1,fish
32164,13,non-insect_invertebrates
32165,13,non-insect_invertebrates
32166,4,fruit_and_vegetables
32167,9,large_man-made_outdoor_things
32168,16,small_mammals
32169,5,household_electrical_devices
32170,5,household_electrical_devices
32171,13,non-insect_invertebrates
32172,12,medium_mammals
32173,9,large_man-made_outdoor_things
32174,5,household_electrical_devices
32175,2,flowers
32176,1,fish
32177,19,vehicles_2
32178,16,small_mammals
32179,13,non-insect_invertebrates
32180,5,household_electrical_devices
32181,9,large_man-made_outdoor_things
32182,11,large_omnivores_and_herbivores
32183,18,vehicles_1
32184,9,large_man-made_outdoor_things
32185,0,aquatic_mammals
32186,0,aquatic_mammals
32187,17,trees
32188,9,large_man-made_outdoor_things
32189,16,small_mammals
32190,5,household_electrical_devices
32191,7,insects
32192,17,trees
32193,10,large_natural_outdoor_scenes
32194,1,fish
32195,12,medium_mammals
32196,6,household_furniture
32197,4,fruit_and_vegetables
32198,8,large_carnivores
32199,5,household_electrical_devices
32200,9,large_man-made_outdoor_things
32201,4,fruit_and_vegetables
32202,6,household_furniture
32203,7,insects
32204,0,aquatic_mammals
32205,17,trees
32206,11,large_omnivores_and_herbivores
32207,3,food_containers
32208,12,medium_mammals
32209,7,insects
32210,6,household_furniture
32211,12,medium_mammals
32212,16,small_mammals
32213,17,trees
32214,16,small_mammals
32215,1,fish
32216,6,household_furniture
32217,5,household_electrical_devices
32218,12,medium_mammals
32219,5,household_electrical_devices
32220,2,flowers
32221,4,fruit_and_vegetables
32222,6,household_furniture
32223,13,non-insect_invertebrates
32224,1,fish
32225,2,flowers
32226,3,food_containers
32227,15,reptiles
32228,15,reptiles
32229,9,large_man-made_outdoor_things
32230,12,medium_mammals
32231,19,vehicles_2
32232,19,vehicles_2
32233,4,fruit_and_vegetables
32234,15,reptiles
32235,14,people
32236,18,vehicles_1
32237,8,large_carnivores
32238,8,large_carnivores
32239,10,large_natural_outdoor_scenes
32240,11,large_omnivores_and_herbivores
32241,8,large_carnivores
32242,8,large_carnivores
32243,11,large_omnivores_and_herbivores
32244,3,food_containers
32245,3,food_containers
32246,1,fish
32247,8,large_carnivores
32248,7,insects
32249,10,large_natural_outdoor_scenes
32250,6,household_furniture
32251,19,vehicles_2
32252,0,aquatic_mammals
32253,13,non-insect_invertebrates
32254,9,large_man-made_outdoor_things
32255,7,insects
32256,4,fruit_and_vegetables
32257,18,vehicles_1
32258,7,insects
32259,13,non-insect_invertebrates
32260,10,large_natural_outdoor_scenes
32261,6,household_furniture
32262,6,household_furniture
32263,14,people
32264,17,trees
32265,15,reptiles
32266,17,trees
32267,13,non-insect_invertebrates
32268,17,trees
32269,16,small_mammals
32270,14,people
32271,14,people
32272,14,people
32273,16,small_mammals
32274,0,aquatic_mammals
32275,0,aquatic_mammals
32276,7,insects
32277,2,flowers
32278,10,large_natural_outdoor_scenes
32279,12,medium_mammals
32280,4,fruit_and_vegetables
32281,13,non-insect_invertebrates
32282,16,small_mammals
32283,19,vehicles_2
32284,13,non-insect_invertebrates
32285,6,household_furniture
32286,3,food_containers
32287,13,non-insect_invertebrates
32288,18,vehicles_1
32289,15,reptiles
32290,7,insects
32291,2,flowers
32292,3,food_containers
32293,17,trees
32294,17,trees
32295,15,reptiles
32296,19,vehicles_2
32297,6,household_furniture
32298,0,aquatic_mammals
32299,2,flowers
32300,11,large_omnivores_and_herbivores
32301,4,fruit_and_vegetables
32302,13,non-insect_invertebrates
32303,1,fish
32304,4,fruit_and_vegetables
32305,5,household_electrical_devices
32306,5,household_electrical_devices
32307,5,household_electrical_devices
32308,13,non-insect_invertebrates
32309,11,large_omnivores_and_herbivores
32310,3,food_containers
32311,6,household_furniture
32312,12,medium_mammals
32313,8,large_carnivores
32314,6,household_furniture
32315,9,large_man-made_outdoor_things
32316,10,large_natural_outdoor_scenes
32317,1,fish
32318,11,large_omnivores_and_herbivores
32319,16,small_mammals
32320,18,vehicles_1
32321,18,vehicles_1
32322,6,household_furniture
32323,11,large_omnivores_and_herbivores
32324,0,aquatic_mammals
32325,18,vehicles_1
32326,2,flowers
32327,13,non-insect_invertebrates
32328,1,fish
32329,19,vehicles_2
32330,0,aquatic_mammals
32331,0,aquatic_mammals
32332,6,household_furniture
32333,1,fish
32334,4,fruit_and_vegetables
32335,16,small_mammals
32336,4,fruit_and_vegetables
32337,12,medium_mammals
32338,12,medium_mammals
32339,7,insects
32340,4,fruit_and_vegetables
32341,3,food_containers
32342,16,small_mammals
32343,15,reptiles
32344,11,large_omnivores_and_herbivores
32345,16,small_mammals
32346,13,non-insect_invertebrates
32347,10,large_natural_outdoor_scenes
32348,13,non-insect_invertebrates
32349,2,flowers
32350,8,large_carnivores
32351,4,fruit_and_vegetables
32352,10,large_natural_outdoor_scenes
32353,16,small_mammals
32354,15,reptiles
32355,10,large_natural_outdoor_scenes
32356,2,flowers
32357,9,large_man-made_outdoor_things
32358,14,people
32359,18,vehicles_1
32360,3,food_containers
32361,18,vehicles_1
32362,17,trees
32363,11,large_omnivores_and_herbivores
32364,18,vehicles_1
32365,19,vehicles_2
32366,8,large_carnivores
32367,8,large_carnivores
32368,2,flowers
32369,4,fruit_and_vegetables
32370,2,flowers
